,set,failedInt
0,analytique_odd_set33.txt,34
0,analytique_odd_set33.txt,37
0,analytique_odd_set33.txt,42
0,analytique_odd_set33.txt,43
0,analytique_odd_set33.txt,45
0,analytique_odd_set33.txt,46
0,analytique_odd_set33.txt,59
0,analytique_odd_set33.txt,60
0,analytique_odd_set33.txt,79
0,analytique_odd_set34.txt,8
0,analytique_odd_set34.txt,10
0,analytique_odd_set34.txt,12
0,analytique_odd_set34.txt,13
0,analytique_odd_set34.txt,16
0,analytique_odd_set34.txt,18
0,analytique_odd_set34.txt,20
0,analytique_odd_set34.txt,21
0,analytique_odd_set34.txt,23
0,analytique_odd_set34.txt,37
0,analytique_odd_set34.txt,38
0,analytique_odd_set34.txt,42
0,analytique_odd_set34.txt,54
0,analytique_odd_set34.txt,76
0,analytique_odd_set34.txt,86
0,analytique_odd_set35.txt,6
0,analytique_odd_set35.txt,8
0,analytique_odd_set35.txt,9
0,analytique_odd_set35.txt,10
0,analytique_odd_set35.txt,12
0,analytique_odd_set35.txt,16
0,analytique_odd_set35.txt,19
0,analytique_odd_set35.txt,20
0,analytique_odd_set35.txt,21
0,analytique_odd_set35.txt,29
0,analytique_odd_set35.txt,30
0,analytique_odd_set35.txt,38
0,analytique_odd_set35.txt,41
0,analytique_odd_set35.txt,43
0,analytique_odd_set35.txt,47
0,analytique_odd_set35.txt,56
0,analytique_odd_set35.txt,59
0,analytique_odd_set35.txt,68
0,analytique_odd_set35.txt,73
0,analytique_odd_set36.txt,8
0,analytique_odd_set36.txt,9
0,analytique_odd_set36.txt,13
0,analytique_odd_set36.txt,15
0,analytique_odd_set36.txt,16
0,analytique_odd_set36.txt,18
0,analytique_odd_set36.txt,21
0,analytique_odd_set36.txt,23
0,analytique_odd_set36.txt,25
0,analytique_odd_set36.txt,31
0,analytique_odd_set36.txt,37
0,analytique_odd_set36.txt,41
0,analytique_odd_set36.txt,46
0,analytique_odd_set36.txt,50
0,analytique_odd_set36.txt,58
0,analytique_odd_set36.txt,73
0,analytique_odd_set37.txt,7
0,analytique_odd_set37.txt,9
0,analytique_odd_set37.txt,11
0,analytique_odd_set37.txt,12
0,analytique_odd_set37.txt,16
0,analytique_odd_set37.txt,17
0,analytique_odd_set37.txt,19
0,analytique_odd_set37.txt,20
0,analytique_odd_set37.txt,21
0,analytique_odd_set37.txt,28
0,analytique_odd_set37.txt,29
0,analytique_odd_set37.txt,31
0,analytique_odd_set37.txt,45
0,analytique_odd_set37.txt,46
0,analytique_odd_set37.txt,65
0,analytique_odd_set38.txt,7
0,analytique_odd_set38.txt,9
0,analytique_odd_set38.txt,10
0,analytique_odd_set38.txt,11
0,analytique_odd_set38.txt,12
0,analytique_odd_set38.txt,15
0,analytique_odd_set38.txt,17
0,analytique_odd_set38.txt,18
0,analytique_odd_set38.txt,20
0,analytique_odd_set38.txt,21
0,analytique_odd_set38.txt,22
0,analytique_odd_set38.txt,27
0,analytique_odd_set38.txt,35
0,analytique_odd_set38.txt,43
0,analytique_odd_set38.txt,51
0,analytique_odd_set38.txt,53
0,analytique_odd_set38.txt,69
0,analytique_odd_set39.txt,6
0,analytique_odd_set39.txt,7
0,analytique_odd_set39.txt,9
0,analytique_odd_set39.txt,10
0,analytique_odd_set39.txt,12
0,analytique_odd_set39.txt,17
0,analytique_odd_set39.txt,18
0,analytique_odd_set39.txt,20
0,analytique_odd_set39.txt,25
0,analytique_odd_set39.txt,27
0,analytique_odd_set39.txt,28
0,analytique_odd_set39.txt,29
0,analytique_odd_set39.txt,30
0,analytique_odd_set39.txt,31
0,analytique_odd_set39.txt,46
0,analytique_odd_set39.txt,47
0,analytique_odd_set4.txt,6
0,analytique_odd_set4.txt,9
0,analytique_odd_set4.txt,10
0,analytique_odd_set4.txt,12
0,analytique_odd_set4.txt,16
0,analytique_odd_set4.txt,17
0,analytique_odd_set4.txt,19
0,analytique_odd_set4.txt,22
0,analytique_odd_set4.txt,23
0,analytique_odd_set4.txt,25
0,analytique_odd_set4.txt,27
0,analytique_odd_set40.txt,7
0,analytique_odd_set40.txt,9
0,analytique_odd_set40.txt,10
0,analytique_odd_set40.txt,12
0,analytique_odd_set40.txt,14
0,analytique_odd_set40.txt,16
0,analytique_odd_set40.txt,18
0,analytique_odd_set40.txt,19
0,analytique_odd_set40.txt,21
0,analytique_odd_set40.txt,22
0,analytique_odd_set40.txt,24
0,analytique_odd_set40.txt,26
0,analytique_odd_set40.txt,29
0,analytique_odd_set40.txt,33
0,analytique_odd_set40.txt,36
0,analytique_odd_set40.txt,44
0,analytique_odd_set40.txt,61
0,analytique_odd_set40.txt,67
0,analytique_odd_set40.txt,94
0,analytique_odd_set41.txt,6
0,analytique_odd_set41.txt,7
0,analytique_odd_set41.txt,9
0,analytique_odd_set41.txt,10
0,analytique_odd_set41.txt,13
0,analytique_odd_set41.txt,14
0,analytique_odd_set41.txt,15
0,analytique_odd_set41.txt,16
0,analytique_odd_set41.txt,18
0,analytique_odd_set41.txt,19
0,analytique_odd_set41.txt,20
0,analytique_odd_set41.txt,26
0,analytique_odd_set41.txt,29
0,analytique_odd_set41.txt,51
0,analytique_odd_set41.txt,90
0,analytique_odd_set42.txt,6
0,analytique_odd_set42.txt,8
0,analytique_odd_set42.txt,9
0,analytique_odd_set42.txt,10
0,analytique_odd_set42.txt,13
0,analytique_odd_set42.txt,15
0,analytique_odd_set42.txt,16
0,analytique_odd_set42.txt,17
0,analytique_odd_set42.txt,19
0,analytique_odd_set42.txt,23
0,analytique_odd_set42.txt,24
0,analytique_odd_set42.txt,25
0,analytique_odd_set42.txt,26
0,analytique_odd_set42.txt,38
0,analytique_odd_set42.txt,46
0,analytique_odd_set42.txt,71
0,analytique_odd_set42.txt,95
0,analytique_odd_set43.txt,7
0,analytique_odd_set43.txt,9
0,analytique_odd_set43.txt,10
0,analytique_odd_set43.txt,11
0,analytique_odd_set43.txt,12
0,analytique_odd_set43.txt,16
0,analytique_odd_set43.txt,17
0,analytique_odd_set43.txt,19
0,analytique_odd_set43.txt,21
0,analytique_odd_set43.txt,23
0,analytique_odd_set43.txt,32
0,analytique_odd_set43.txt,33
0,analytique_odd_set43.txt,36
0,analytique_odd_set43.txt,37
0,analytique_odd_set43.txt,40
0,analytique_odd_set43.txt,46
0,analytique_odd_set43.txt,58
0,analytique_odd_set43.txt,59
0,analytique_odd_set44.txt,6
0,analytique_odd_set44.txt,7
0,analytique_odd_set44.txt,10
0,analytique_odd_set44.txt,11
0,analytique_odd_set44.txt,12
0,analytique_odd_set44.txt,13
0,analytique_odd_set44.txt,16
0,analytique_odd_set44.txt,19
0,analytique_odd_set44.txt,23
0,analytique_odd_set44.txt,28
0,analytique_odd_set44.txt,31
0,analytique_odd_set44.txt,32
0,analytique_odd_set44.txt,35
0,analytique_odd_set44.txt,44
0,analytique_odd_set44.txt,47
0,analytique_odd_set44.txt,53
0,analytique_odd_set44.txt,75
0,analytique_odd_set45.txt,7
0,analytique_odd_set45.txt,8
0,analytique_odd_set45.txt,9
0,analytique_odd_set45.txt,10
0,analytique_odd_set45.txt,12
0,analytique_odd_set45.txt,13
0,analytique_odd_set45.txt,18
0,analytique_odd_set45.txt,21
0,analytique_odd_set45.txt,27
0,analytique_odd_set45.txt,32
0,analytique_odd_set45.txt,33
0,analytique_odd_set45.txt,36
0,analytique_odd_set45.txt,50
0,analytique_odd_set45.txt,60
0,analytique_odd_set45.txt,64
0,analytique_odd_set45.txt,66
0,analytique_odd_set46.txt,6
0,analytique_odd_set46.txt,7
0,analytique_odd_set46.txt,8
0,analytique_odd_set46.txt,9
0,analytique_odd_set46.txt,10
0,analytique_odd_set46.txt,11
0,analytique_odd_set46.txt,12
0,analytique_odd_set46.txt,16
0,analytique_odd_set46.txt,17
0,analytique_odd_set46.txt,19
0,analytique_odd_set46.txt,25
0,analytique_odd_set46.txt,29
0,analytique_odd_set46.txt,30
0,analytique_odd_set46.txt,38
0,analytique_odd_set46.txt,43
0,analytique_odd_set46.txt,52
0,analytique_odd_set46.txt,73
0,analytique_odd_set46.txt,92
0,analytique_odd_set46.txt,97
0,analytique_odd_set47.txt,6
0,analytique_odd_set47.txt,14
0,analytique_odd_set47.txt,15
0,analytique_odd_set47.txt,18
0,analytique_odd_set47.txt,23
0,analytique_odd_set47.txt,25
0,analytique_odd_set47.txt,28
0,analytique_odd_set47.txt,33
0,analytique_odd_set47.txt,35
0,analytique_odd_set47.txt,36
0,analytique_odd_set47.txt,56
0,analytique_odd_set48.txt,7
0,analytique_odd_set48.txt,8
0,analytique_odd_set48.txt,9
0,analytique_odd_set48.txt,10
0,analytique_odd_set48.txt,14
0,analytique_odd_set48.txt,15
0,analytique_odd_set48.txt,17
0,analytique_odd_set48.txt,18
0,analytique_odd_set48.txt,20
0,analytique_odd_set48.txt,26
0,analytique_odd_set48.txt,27
0,analytique_odd_set48.txt,31
0,analytique_odd_set48.txt,36
0,analytique_odd_set48.txt,37
0,analytique_odd_set48.txt,43
0,analytique_odd_set48.txt,52
0,analytique_odd_set48.txt,66
0,analytique_odd_set48.txt,73
0,analytique_odd_set49.txt,6
0,analytique_odd_set49.txt,7
0,analytique_odd_set49.txt,9
0,analytique_odd_set49.txt,11
0,analytique_odd_set49.txt,13
0,analytique_odd_set49.txt,16
0,analytique_odd_set49.txt,21
0,analytique_odd_set49.txt,24
0,analytique_odd_set49.txt,28
0,analytique_odd_set49.txt,29
0,analytique_odd_set49.txt,34
0,analytique_odd_set49.txt,44
0,analytique_odd_set49.txt,46
0,analytique_odd_set49.txt,47
0,analytique_odd_set49.txt,79
0,analytique_odd_set5.txt,6
0,analytique_odd_set5.txt,7
0,analytique_odd_set5.txt,8
0,analytique_odd_set5.txt,9
0,analytique_odd_set5.txt,11
0,analytique_odd_set5.txt,12
0,analytique_odd_set5.txt,13
0,analytique_odd_set5.txt,14
0,analytique_odd_set5.txt,15
0,analytique_odd_set5.txt,18
0,analytique_odd_set5.txt,19
0,analytique_odd_set5.txt,20
0,analytique_odd_set50.txt,6
0,analytique_odd_set50.txt,7
0,analytique_odd_set50.txt,11
0,analytique_odd_set50.txt,15
0,analytique_odd_set50.txt,17
0,analytique_odd_set50.txt,20
0,analytique_odd_set50.txt,25
0,analytique_odd_set50.txt,32
0,analytique_odd_set50.txt,37
0,analytique_odd_set50.txt,45
0,analytique_odd_set50.txt,46
0,analytique_odd_set50.txt,65
0,analytique_odd_set50.txt,69
0,analytique_odd_set51.txt,6
0,analytique_odd_set51.txt,10
0,analytique_odd_set51.txt,13
0,analytique_odd_set51.txt,14
0,analytique_odd_set51.txt,15
0,analytique_odd_set51.txt,17
0,analytique_odd_set51.txt,18
0,analytique_odd_set51.txt,20
0,analytique_odd_set51.txt,21
0,analytique_odd_set51.txt,23
0,analytique_odd_set51.txt,24
0,analytique_odd_set51.txt,25
0,analytique_odd_set51.txt,27
0,analytique_odd_set51.txt,32
0,analytique_odd_set51.txt,33
0,analytique_odd_set51.txt,35
0,analytique_odd_set51.txt,39
0,analytique_odd_set51.txt,105
0,analytique_odd_set52.txt,6
0,analytique_odd_set52.txt,7
0,analytique_odd_set52.txt,8
0,analytique_odd_set52.txt,9
0,analytique_odd_set52.txt,11
0,analytique_odd_set52.txt,15
0,analytique_odd_set52.txt,16
0,analytique_odd_set52.txt,18
0,analytique_odd_set52.txt,19
0,analytique_odd_set52.txt,25
0,analytique_odd_set52.txt,28
0,analytique_odd_set52.txt,30
0,analytique_odd_set52.txt,39
0,analytique_odd_set52.txt,59
0,analytique_odd_set52.txt,73
0,analytique_odd_set53.txt,6
0,analytique_odd_set53.txt,8
0,analytique_odd_set53.txt,9
0,analytique_odd_set53.txt,10
0,analytique_odd_set53.txt,11
0,analytique_odd_set53.txt,12
0,analytique_odd_set53.txt,13
0,analytique_odd_set53.txt,14
0,analytique_odd_set53.txt,15
0,analytique_odd_set53.txt,17
0,analytique_odd_set53.txt,19
0,analytique_odd_set53.txt,20
0,analytique_odd_set53.txt,23
0,analytique_odd_set53.txt,24
0,analytique_odd_set53.txt,33
0,analytique_odd_set53.txt,35
0,analytique_odd_set53.txt,40
0,analytique_odd_set53.txt,46
0,analytique_odd_set53.txt,49
0,analytique_odd_set53.txt,51
0,analytique_odd_set53.txt,59
0,analytique_odd_set53.txt,62
0,analytique_odd_set54.txt,6
0,analytique_odd_set54.txt,7
0,analytique_odd_set54.txt,8
0,analytique_odd_set54.txt,9
0,analytique_odd_set54.txt,11
0,analytique_odd_set54.txt,12
0,analytique_odd_set54.txt,16
0,analytique_odd_set54.txt,18
0,analytique_odd_set54.txt,26
0,analytique_odd_set54.txt,30
0,analytique_odd_set54.txt,31
0,analytique_odd_set54.txt,38
0,analytique_odd_set54.txt,39
0,analytique_odd_set54.txt,68
0,analytique_odd_set55.txt,6
0,analytique_odd_set55.txt,8
0,analytique_odd_set55.txt,10
0,analytique_odd_set55.txt,11
0,analytique_odd_set55.txt,12
0,analytique_odd_set55.txt,13
0,analytique_odd_set55.txt,15
0,analytique_odd_set55.txt,19
0,analytique_odd_set55.txt,21
0,analytique_odd_set55.txt,22
0,analytique_odd_set55.txt,28
0,analytique_odd_set55.txt,63
0,analytique_odd_set55.txt,78
0,analytique_odd_set55.txt,96
0,analytique_odd_set56.txt,7
0,analytique_odd_set56.txt,9
0,analytique_odd_set56.txt,10
0,analytique_odd_set56.txt,11
0,analytique_odd_set56.txt,12
0,analytique_odd_set56.txt,13
0,analytique_odd_set56.txt,16
0,analytique_odd_set56.txt,18
0,analytique_odd_set56.txt,19
0,analytique_odd_set56.txt,23
0,analytique_odd_set56.txt,29
0,analytique_odd_set56.txt,32
0,analytique_odd_set56.txt,33
0,analytique_odd_set56.txt,34
0,analytique_odd_set56.txt,44
0,analytique_odd_set56.txt,63
0,analytique_odd_set56.txt,141
0,analytique_odd_set56.txt,142
0,analytique_odd_set56.txt,156
0,analytique_odd_set57.txt,7
0,analytique_odd_set57.txt,8
0,analytique_odd_set57.txt,9
0,analytique_odd_set57.txt,10
0,analytique_odd_set57.txt,15
0,analytique_odd_set57.txt,17
0,analytique_odd_set57.txt,19
0,analytique_odd_set57.txt,21
0,analytique_odd_set57.txt,27
0,analytique_odd_set57.txt,29
0,analytique_odd_set57.txt,30
0,analytique_odd_set57.txt,33
0,analytique_odd_set57.txt,35
0,analytique_odd_set57.txt,38
0,analytique_odd_set57.txt,42
0,analytique_odd_set57.txt,96
0,analytique_odd_set58.txt,6
0,analytique_odd_set58.txt,8
0,analytique_odd_set58.txt,11
0,analytique_odd_set58.txt,12
0,analytique_odd_set58.txt,13
0,analytique_odd_set58.txt,17
0,analytique_odd_set58.txt,18
0,analytique_odd_set58.txt,28
0,analytique_odd_set58.txt,36
0,analytique_odd_set58.txt,38
0,analytique_odd_set58.txt,41
0,analytique_odd_set58.txt,44
0,analytique_odd_set58.txt,67
0,analytique_odd_set58.txt,121
0,analytique_odd_set59.txt,6
0,analytique_odd_set59.txt,8
0,analytique_odd_set59.txt,9
0,analytique_odd_set59.txt,11
0,analytique_odd_set59.txt,12
0,analytique_odd_set59.txt,13
0,analytique_odd_set59.txt,17
0,analytique_odd_set59.txt,19
0,analytique_odd_set59.txt,25
0,analytique_odd_set59.txt,33
0,analytique_odd_set59.txt,37
0,analytique_odd_set59.txt,39
0,analytique_odd_set59.txt,40
0,analytique_odd_set59.txt,44
0,analytique_odd_set59.txt,48
0,analytique_odd_set59.txt,66
0,analytique_odd_set59.txt,90
0,analytique_odd_set59.txt,158
0,analytique_odd_set6.txt,8
0,analytique_odd_set6.txt,12
0,analytique_odd_set6.txt,13
0,analytique_odd_set6.txt,17
0,analytique_odd_set6.txt,18
0,analytique_odd_set6.txt,19
0,analytique_odd_set6.txt,30
0,analytique_odd_set6.txt,33
0,analytique_odd_set6.txt,34
0,analytique_odd_set6.txt,42
0,analytique_odd_set6.txt,55
0,analytique_odd_set6.txt,62
0,analytique_odd_set6.txt,64
0,analytique_odd_set6.txt,65
0,analytique_odd_set6.txt,69
0,analytique_odd_set6.txt,80
0,analytique_odd_set60.txt,8
0,analytique_odd_set60.txt,10
0,analytique_odd_set60.txt,12
0,analytique_odd_set60.txt,14
0,analytique_odd_set60.txt,17
0,analytique_odd_set60.txt,18
0,analytique_odd_set60.txt,20
0,analytique_odd_set60.txt,26
0,analytique_odd_set60.txt,35
0,analytique_odd_set60.txt,84
0,analytique_odd_set61.txt,6
0,analytique_odd_set61.txt,9
0,analytique_odd_set61.txt,10
0,analytique_odd_set61.txt,11
0,analytique_odd_set61.txt,12
0,analytique_odd_set61.txt,16
0,analytique_odd_set61.txt,17
0,analytique_odd_set61.txt,20
0,analytique_odd_set61.txt,22
0,analytique_odd_set61.txt,23
0,analytique_odd_set61.txt,25
0,analytique_odd_set61.txt,29
0,analytique_odd_set61.txt,34
0,analytique_odd_set61.txt,37
0,analytique_odd_set61.txt,46
0,analytique_odd_set61.txt,49
0,analytique_odd_set62.txt,7
0,analytique_odd_set62.txt,10
0,analytique_odd_set62.txt,13
0,analytique_odd_set62.txt,16
0,analytique_odd_set62.txt,17
0,analytique_odd_set62.txt,21
0,analytique_odd_set62.txt,22
0,analytique_odd_set62.txt,30
0,analytique_odd_set62.txt,31
0,analytique_odd_set62.txt,39
0,analytique_odd_set62.txt,51
0,analytique_odd_set62.txt,58
0,analytique_odd_set63.txt,7
0,analytique_odd_set63.txt,9
0,analytique_odd_set63.txt,11
0,analytique_odd_set63.txt,13
0,analytique_odd_set63.txt,14
0,analytique_odd_set63.txt,15
0,analytique_odd_set63.txt,17
0,analytique_odd_set63.txt,23
0,analytique_odd_set63.txt,24
0,analytique_odd_set63.txt,27
0,analytique_odd_set63.txt,32
0,analytique_odd_set63.txt,42
0,analytique_odd_set63.txt,43
0,analytique_odd_set63.txt,46
0,analytique_odd_set63.txt,49
0,analytique_odd_set63.txt,60
0,analytique_odd_set64.txt,7
0,analytique_odd_set64.txt,9
0,analytique_odd_set64.txt,13
0,analytique_odd_set64.txt,15
0,analytique_odd_set64.txt,16
0,analytique_odd_set64.txt,17
0,analytique_odd_set64.txt,18
0,analytique_odd_set64.txt,19
0,analytique_odd_set64.txt,31
0,analytique_odd_set64.txt,32
0,analytique_odd_set64.txt,47
0,analytique_odd_set64.txt,58
0,analytique_odd_set64.txt,81
0,analytique_odd_set65.txt,7
0,analytique_odd_set65.txt,8
0,analytique_odd_set65.txt,9
0,analytique_odd_set65.txt,11
0,analytique_odd_set65.txt,15
0,analytique_odd_set65.txt,16
0,analytique_odd_set65.txt,18
0,analytique_odd_set65.txt,21
0,analytique_odd_set65.txt,22
0,analytique_odd_set65.txt,24
0,analytique_odd_set65.txt,29
0,analytique_odd_set65.txt,38
0,analytique_odd_set65.txt,46
0,analytique_odd_set65.txt,49
0,analytique_odd_set65.txt,50
0,analytique_odd_set65.txt,94
0,analytique_odd_set65.txt,107
0,analytique_odd_set66.txt,6
0,analytique_odd_set66.txt,7
0,analytique_odd_set66.txt,9
0,analytique_odd_set66.txt,11
0,analytique_odd_set66.txt,12
0,analytique_odd_set66.txt,13
0,analytique_odd_set66.txt,15
0,analytique_odd_set66.txt,17
0,analytique_odd_set66.txt,31
0,analytique_odd_set66.txt,36
0,analytique_odd_set66.txt,37
0,analytique_odd_set66.txt,41
0,analytique_odd_set66.txt,47
0,analytique_odd_set67.txt,6
0,analytique_odd_set67.txt,7
0,analytique_odd_set67.txt,9
0,analytique_odd_set67.txt,10
0,analytique_odd_set67.txt,11
0,analytique_odd_set67.txt,15
0,analytique_odd_set67.txt,16
0,analytique_odd_set67.txt,17
0,analytique_odd_set67.txt,18
0,analytique_odd_set67.txt,22
0,analytique_odd_set67.txt,23
0,analytique_odd_set67.txt,30
0,analytique_odd_set67.txt,40
0,analytique_odd_set67.txt,43
0,analytique_odd_set67.txt,67
0,analytique_odd_set67.txt,88
0,analytique_odd_set68.txt,7
0,analytique_odd_set68.txt,9
0,analytique_odd_set68.txt,10
0,analytique_odd_set68.txt,12
0,analytique_odd_set68.txt,13
0,analytique_odd_set68.txt,14
0,analytique_odd_set68.txt,17
0,analytique_odd_set68.txt,19
0,analytique_odd_set68.txt,22
0,analytique_odd_set68.txt,23
0,analytique_odd_set68.txt,51
0,analytique_odd_set68.txt,85
0,analytique_odd_set69.txt,6
0,analytique_odd_set69.txt,9
0,analytique_odd_set69.txt,14
0,analytique_odd_set69.txt,16
0,analytique_odd_set69.txt,18
0,analytique_odd_set69.txt,20
0,analytique_odd_set69.txt,24
0,analytique_odd_set69.txt,28
0,analytique_odd_set69.txt,34
0,analytique_odd_set69.txt,45
0,analytique_odd_set69.txt,48
0,analytique_odd_set69.txt,49
0,analytique_odd_set69.txt,53
0,analytique_odd_set69.txt,65
0,analytique_odd_set69.txt,69
0,analytique_odd_set7.txt,6
0,analytique_odd_set7.txt,8
0,analytique_odd_set7.txt,11
0,analytique_odd_set7.txt,13
0,analytique_odd_set7.txt,16
0,analytique_odd_set7.txt,18
0,analytique_odd_set7.txt,23
0,analytique_odd_set7.txt,25
0,analytique_odd_set7.txt,32
0,analytique_odd_set7.txt,35
0,analytique_odd_set7.txt,38
0,analytique_odd_set7.txt,40
0,analytique_odd_set7.txt,51
0,analytique_odd_set7.txt,58
0,analytique_odd_set7.txt,65
0,analytique_odd_set7.txt,67
0,analytique_odd_set70.txt,6
0,analytique_odd_set70.txt,7
0,analytique_odd_set70.txt,10
0,analytique_odd_set70.txt,11
0,analytique_odd_set70.txt,13
0,analytique_odd_set70.txt,14
0,analytique_odd_set70.txt,15
0,analytique_odd_set70.txt,16
0,analytique_odd_set70.txt,17
0,analytique_odd_set70.txt,22
0,analytique_odd_set70.txt,23
0,analytique_odd_set70.txt,24
0,analytique_odd_set70.txt,27
0,analytique_odd_set70.txt,28
0,analytique_odd_set70.txt,29
0,analytique_odd_set70.txt,46
0,analytique_odd_set70.txt,100
0,analytique_odd_set70.txt,221
0,analytique_odd_set71.txt,7
0,analytique_odd_set71.txt,10
0,analytique_odd_set71.txt,12
0,analytique_odd_set71.txt,17
0,analytique_odd_set71.txt,19
0,analytique_odd_set71.txt,25
0,analytique_odd_set71.txt,28
0,analytique_odd_set71.txt,52
0,analytique_odd_set71.txt,65
0,analytique_odd_set71.txt,257
0,analytique_odd_set72.txt,6
0,analytique_odd_set72.txt,8
0,analytique_odd_set72.txt,11
0,analytique_odd_set72.txt,17
0,analytique_odd_set72.txt,19
0,analytique_odd_set72.txt,20
0,analytique_odd_set72.txt,22
0,analytique_odd_set72.txt,28
0,analytique_odd_set72.txt,32
0,analytique_odd_set72.txt,35
0,analytique_odd_set72.txt,43
0,analytique_odd_set72.txt,46
0,analytique_odd_set72.txt,53
0,analytique_odd_set73.txt,6
0,analytique_odd_set73.txt,8
0,analytique_odd_set73.txt,9
0,analytique_odd_set73.txt,10
0,analytique_odd_set73.txt,12
0,analytique_odd_set73.txt,13
0,analytique_odd_set73.txt,15
0,analytique_odd_set73.txt,17
0,analytique_odd_set73.txt,20
0,analytique_odd_set73.txt,24
0,analytique_odd_set73.txt,25
0,analytique_odd_set73.txt,31
0,analytique_odd_set73.txt,32
0,analytique_odd_set73.txt,34
0,analytique_odd_set73.txt,39
0,analytique_odd_set73.txt,43
0,analytique_odd_set73.txt,64
0,analytique_odd_set73.txt,98
0,analytique_odd_set74.txt,7
0,analytique_odd_set74.txt,9
0,analytique_odd_set74.txt,12
0,analytique_odd_set74.txt,14
0,analytique_odd_set74.txt,15
0,analytique_odd_set74.txt,19
0,analytique_odd_set74.txt,21
0,analytique_odd_set74.txt,25
0,analytique_odd_set74.txt,26
0,analytique_odd_set74.txt,28
0,analytique_odd_set74.txt,33
0,analytique_odd_set74.txt,35
0,analytique_odd_set74.txt,38
0,analytique_odd_set74.txt,56
0,analytique_odd_set74.txt,61
0,analytique_odd_set74.txt,95
0,analytique_odd_set74.txt,109
0,analytique_odd_set75.txt,8
0,analytique_odd_set75.txt,10
0,analytique_odd_set75.txt,17
0,analytique_odd_set75.txt,18
0,analytique_odd_set75.txt,19
0,analytique_odd_set75.txt,21
0,analytique_odd_set75.txt,26
0,analytique_odd_set75.txt,27
0,analytique_odd_set75.txt,30
0,analytique_odd_set75.txt,32
0,analytique_odd_set75.txt,40
0,analytique_odd_set75.txt,47
0,analytique_odd_set75.txt,57
0,analytique_odd_set75.txt,59
0,analytique_odd_set76.txt,7
0,analytique_odd_set76.txt,8
0,analytique_odd_set76.txt,10
0,analytique_odd_set76.txt,12
0,analytique_odd_set76.txt,14
0,analytique_odd_set76.txt,22
0,analytique_odd_set76.txt,23
0,analytique_odd_set76.txt,27
0,analytique_odd_set76.txt,30
0,analytique_odd_set76.txt,40
0,analytique_odd_set76.txt,44
0,analytique_odd_set76.txt,95
0,analytique_odd_set77.txt,8
0,analytique_odd_set77.txt,9
0,analytique_odd_set77.txt,16
0,analytique_odd_set77.txt,18
0,analytique_odd_set77.txt,22
0,analytique_odd_set77.txt,25
0,analytique_odd_set77.txt,26
0,analytique_odd_set77.txt,27
0,analytique_odd_set77.txt,33
0,analytique_odd_set77.txt,37
0,analytique_odd_set77.txt,49
0,analytique_odd_set78.txt,8
0,analytique_odd_set78.txt,9
0,analytique_odd_set78.txt,11
0,analytique_odd_set78.txt,13
0,analytique_odd_set78.txt,14
0,analytique_odd_set78.txt,16
0,analytique_odd_set78.txt,17
0,analytique_odd_set78.txt,23
0,analytique_odd_set78.txt,24
0,analytique_odd_set78.txt,29
0,analytique_odd_set78.txt,30
0,analytique_odd_set78.txt,38
0,analytique_odd_set78.txt,43
0,analytique_odd_set78.txt,44
0,analytique_odd_set78.txt,49
0,analytique_odd_set79.txt,6
0,analytique_odd_set79.txt,11
0,analytique_odd_set79.txt,13
0,analytique_odd_set79.txt,19
0,analytique_odd_set79.txt,20
0,analytique_odd_set79.txt,21
0,analytique_odd_set79.txt,23
0,analytique_odd_set79.txt,24
0,analytique_odd_set79.txt,30
0,analytique_odd_set79.txt,35
0,analytique_odd_set8.txt,6
0,analytique_odd_set8.txt,9
0,analytique_odd_set8.txt,12
0,analytique_odd_set8.txt,13
0,analytique_odd_set8.txt,14
0,analytique_odd_set8.txt,16
0,analytique_odd_set8.txt,19
0,analytique_odd_set8.txt,21
0,analytique_odd_set8.txt,23
0,analytique_odd_set8.txt,25
0,analytique_odd_set8.txt,26
0,analytique_odd_set8.txt,27
0,analytique_odd_set8.txt,32
0,analytique_odd_set8.txt,123
0,analytique_odd_set80.txt,7
0,analytique_odd_set80.txt,8
0,analytique_odd_set80.txt,9
0,analytique_odd_set80.txt,11
0,analytique_odd_set80.txt,16
0,analytique_odd_set80.txt,17
0,analytique_odd_set80.txt,23
0,analytique_odd_set80.txt,24
0,analytique_odd_set80.txt,25
0,analytique_odd_set80.txt,37
0,analytique_odd_set80.txt,42
0,analytique_odd_set81.txt,7
0,analytique_odd_set81.txt,8
0,analytique_odd_set81.txt,9
0,analytique_odd_set81.txt,12
0,analytique_odd_set81.txt,13
0,analytique_odd_set81.txt,15
0,analytique_odd_set81.txt,16
0,analytique_odd_set81.txt,18
0,analytique_odd_set81.txt,21
0,analytique_odd_set81.txt,23
0,analytique_odd_set81.txt,28
0,analytique_odd_set81.txt,29
0,analytique_odd_set81.txt,32
0,analytique_odd_set81.txt,34
0,analytique_odd_set81.txt,35
0,analytique_odd_set81.txt,46
0,analytique_odd_set81.txt,51
0,analytique_odd_set81.txt,84
0,analytique_odd_set81.txt,88
0,analytique_odd_set82.txt,6
0,analytique_odd_set82.txt,7
0,analytique_odd_set82.txt,9
0,analytique_odd_set82.txt,10
0,analytique_odd_set82.txt,12
0,analytique_odd_set82.txt,13
0,analytique_odd_set82.txt,15
0,analytique_odd_set82.txt,18
0,analytique_odd_set82.txt,20
0,analytique_odd_set82.txt,32
0,analytique_odd_set82.txt,39
